Search Type,Time,Start,End,Number of Nodes,Path,Distance,Total Nodes Visited,Cost
DFS Recrusive Matrix,31,14,12,10,14->10->6->2->3->4->8->7->11->12,9,240
DFS Iterative List,12,8,11,3,8->12->11,2,39
DFS Iterative Matrix,15,8,11,3,8->12->11,2,209
DFS Recursive List,30,8,11,13,8->4->3->2->1->5->6->10->9->13->14->15->11,12,44
DFS Recrusive Matrix,51,8,11,9,8->4->3->2->1->5->6->7->11,8,240
DFS Iterative List,10,1,16,7,1->5->9->13->14->15->16,6,17
DFS Iterative Matrix,12,1,16,7,1->5->9->13->14->15->16,6,97
DFS Recursive List,235,1,16,15,1->2->6->5->9->10->14->15->11->7->3->4->8->12->16,14,46
DFS Recrusive Matrix,25,1,16,13,1->2->3->4->8->7->6->5->9->10->11->12->16,12,240
DFS Iterative List,25,11,14,11,11->12->8->4->3->2->6->5->9->13->14,10,33
DFS Iterative Matrix,7,11,14,3,11->15->14,2,49
DFS Recursive List,29,11,14,11,11->7->3->2->1->5->6->10->9->13->14,10,45
DFS Recrusive Matrix,33,11,14,11,11->7->3->2->1->5->6->10->9->13->14,10,240
DFS Iterative List,17,15,9,8,15->16->12->8->7->6->10->9,7,24
DFS Iterative Matrix,16,15,9,8,15->16->12->8->7->6->10->9,7,113
DFS Recursive List,15,15,9,4,15->14->13->9,3,45
DFS Recrusive Matrix,26,15,9,10,15->11->7->3->2->1->5->6->10->9,9,240
DFS Iterative List,6,1,10,4,1->5->9->10,3,38
DFS Iterative Matrix,16,1,10,4,1->5->9->10,3,209
DFS Recursive List,37,1,10,6,1->2->6->5->9->10,5,44
DFS Recrusive Matrix,61,1,10,10,1->2->3->4->8->7->6->5->9->10,9,240
DFS Iterative List,18,3,9,9,3->4->8->12->16->15->14->10->9,8,24
DFS Iterative Matrix,36,3,9,7,3->7->11->15->14->13->9,6,113
DFS Recursive List,32,3,9,7,3->2->1->5->6->10->9,6,45
DFS Recrusive Matrix,49,3,9,11,3->2->1->5->6->7->8->12->11->10->9,10,240
DFS Iterative List,13,14,7,6,14->15->16->12->8->7,5,15
DFS Iterative Matrix,12,14,7,6,14->15->16->12->8->7,5,81
DFS Recursive List,17,14,7,10,14->13->9->5->1->2->6->10->11->7,9,44
DFS Recrusive Matrix,20,14,7,8,14->10->6->2->3->4->8->7,7,240
DFS Iterative List,15,13,8,6,13->14->15->16->12->8,5,14
DFS Iterative Matrix,16,13,8,6,13->14->15->16->12->8,5,81
DFS Recursive List,44,13,8,14,13->9->5->1->2->6->10->14->15->11->7->3->4->8,13,45
DFS Recrusive Matrix,24,13,8,8,13->9->5->1->2->3->4->8,7,240
DFS Iterative List,8,13,11,4,13->14->15->11,3,38
DFS Iterative Matrix,6,13,11,4,13->14->15->11,3,209
DFS Recursive List,11,13,11,10,13->9->5->1->2->6->10->14->15->11,9,44
DFS Recrusive Matrix,35,13,11,12,13->9->5->1->2->3->4->8->7->6->10->11,11,240
DFS Iterative List,9,5,11,6,5->9->13->14->15->11,5,35
DFS Iterative Matrix,6,5,11,6,5->9->13->14->15->11,5,193
DFS Recursive List,11,5,11,10,5->1->2->6->10->9->13->14->15->11,9,44
DFS Recrusive Matrix,35,5,11,14,5->1->2->3->4->8->7->6->10->9->13->14->15->11,13,240
DFS Iterative List,10,8,13,6,8->12->16->15->14->13,5,37
