Search Type,Time,Start,End,Number of Nodes,Path,Distance,Total Nodes Visited,Cost
DFS Recrusive Matrix,35,11,12,14,11->7->3->2->1->5->6->10->9->13->14->15->16->12,13,240
DFS Iterative List,22,9,6,9,9->13->14->15->16->12->8->7->6,8,24
DFS Iterative Matrix,19,9,6,9,9->13->14->15->16->12->8->7->6,8,129
DFS Recursive List,31,9,6,5,9->5->1->2->6,4,44
DFS Recrusive Matrix,61,9,6,9,9->5->1->2->3->4->8->7->6,8,240
DFS Iterative List,18,10,12,3,10->11->12,2,9
DFS Iterative Matrix,14,10,12,5,10->14->15->16->12,4,65
DFS Recursive List,52,10,12,15,10->6->2->1->5->9->13->14->15->11->7->3->4->8->12,14,45
DFS Recrusive Matrix,28,10,12,15,10->6->2->1->5->9->13->14->15->11->7->3->4->8->12,14,240
DFS Iterative List,20,13,8,6,13->14->15->16->12->8,5,14
DFS Iterative Matrix,13,13,8,6,13->14->15->16->12->8,5,81
DFS Recursive List,30,13,8,14,13->9->5->1->2->6->10->14->15->11->7->3->4->8,13,45
DFS Recrusive Matrix,27,13,8,8,13->9->5->1->2->3->4->8,7,240
DFS Iterative List,6,10,16,4,10->11->12->16,3,12
DFS Iterative Matrix,14,10,16,4,10->14->15->16,3,49
DFS Recursive List,29,10,16,16,10->6->2->1->5->9->13->14->15->11->7->3->4->8->12->16,15,46
DFS Recrusive Matrix,31,10,16,16,10->6->2->1->5->9->13->14->15->11->7->3->4->8->12->16,15,240
DFS Iterative List,14,7,4,3,7->8->4,2,36
DFS Iterative Matrix,15,7,4,3,7->8->4,2,209
DFS Recursive List,31,7,4,15,7->3->2->1->5->6->10->9->13->14->15->11->12->8->4,14,46
DFS Recrusive Matrix,41,7,4,15,7->3->2->1->5->6->10->9->13->14->15->11->12->8->4,14,240
DFS Iterative List,14,15,4,5,15->16->12->8->4,4,40
DFS Iterative Matrix,39,15,4,5,15->16->12->8->4,4,209
DFS Recursive List,49,15,4,13,15->14->13->9->5->1->2->6->10->11->7->3->4,12,46
DFS Recrusive Matrix,116,15,4,5,15->11->7->3->4,4,240
BFS Iterative List,12,5,14,4,5->6->10->14,3,29
BFS Iterative Matrix,10,5,14,4,5->6->10->14,3,176
BFS Recursive List,33,5,14,4,5->6->10->14,3,29
BFS Recursive Matrix,8,5,14,4,5->6->10->14,3,177
BFS Iterative List,22,15,8,4,15->11->7->8,3,36
BFS Iterative Matrix,4,15,8,4,15->11->7->8,3,160
BFS Recursive List,9,15,8,4,15->11->7->8,3,36
BFS Recursive Matrix,7,15,8,4,15->11->7->8,3,161
BFS Iterative List,5,5,2,3,5->1->2,2,13
BFS Iterative Matrix,4,5,2,3,5->1->2,2,64
BFS Recursive List,6,5,2,3,5->1->2,2,13
BFS Recursive Matrix,5,5,2,3,5->1->2,2,65
BFS Iterative List,2,8,4,2,8->4,1,4
BFS Iterative Matrix,1,8,4,2,8->4,1,16
BFS Recursive List,4,8,4,2,8->4,1,4
BFS Recursive Matrix,2,8,4,2,8->4,1,17
BFS Iterative List,1,6,6,1,6,0,1
BFS Iterative Matrix,1,6,6,1,6,0,0
BFS Recursive List,2,6,6,1,6,0,1
BFS Recursive Matrix,1,6,6,1,6,0,1
BFS Iterative List,1,9,9,1,9,0,1
BFS Iterative Matrix,0,9,9,1,9,0,0
BFS Recursive List,1,9,9,1,9,0,1
BFS Recursive Matrix,1,9,9,1,9,0,1
BFS Iterative List,4,8,16,3,8->12->16,2,24
BFS Iterative Matrix,3,8,16,3,8->12->16,2,112
BFS Recursive List,7,8,16,3,8->12->16,2,24
BFS Recursive Matrix,6,8,16,3,8->12->16,2,113
BFS Iterative List,6,9,15,4,9->10->14->15,3,33
BFS Iterative Matrix,4,9,15,4,9->10->11->15,3,176
BFS Recursive List,7,9,15,4,9->10->11->15,3,33
BFS Recursive Matrix,5,9,15,4,9->10->11->15,3,177
BFS Iterative List,1,11,11,1,11,0,1
BFS Iterative Matrix,0,11,11,1,11,0,0
BFS Recursive List,19,11,11,1,11,0,1
BFS Recursive Matrix,2,11,11,1,11,0,1
BFS Iterative List,3,4,8,2,4->8,1,6
BFS Iterative Matrix,2,4,8,2,4->8,1,32
BFS Recursive List,4,4,8,2,4->8,1,6
BFS Recursive Matrix,3,4,8,2,4->8,1,33
BFS Iterative List,4,15,10,3,15->14->10,2,15
BFS Iterative Matrix,3,15,10,3,15->11->10,2,80
BFS Recursive List,6,15,10,3,15->11->10,2,15
BFS Recursive Matrix,5,15,10,3,15->11->10,2,81
BFS Iterative List,8,10,16,4,10->14->15->16,3,45
BFS Iterative Matrix,5,10,16,4,10->11->12->16,3,224
BFS Recursive List,31,10,16,4,10->11->12->16,3,45
BFS Recursive Matrix,6,10,16,4,10->11->12->16,3,225
BFS Iterative List,8,1,16,7,1->2->6->10->14->15->16,6,47
BFS Iterative Matrix,5,1,16,7,1->2->3->4->8->12->16,6,240
BFS Recursive List,13,1,16,7,1->2->3->4->8->12->16,6,47
BFS Recursive Matrix,11,1,16,7,1->2->3->4->8->12->16,6,241
BFS Iterative List,3,2,3,2,2->3,1,10
BFS Iterative Matrix,2,2,3,2,2->3,1,32
BFS Recursive List,3,2,3,2,2->3,1,10
BFS Recursive Matrix,3,2,3,2,2->3,1,33
BFS Iterative List,28,5,14,4,5->6->10->14,3,29
BFS Iterative Matrix,4,5,14,4,5->6->10->14,3,176
BFS Recursive List,7,5,14,4,5->6->10->14,3,29
BFS Recursive Matrix,7,5,14,4,5->6->10->14,3,177
BFS Iterative List,2,10,14,2,10->14,1,12
BFS Iterative Matrix,1,10,14,2,10->14,1,64
BFS Recursive List,3,10,14,2,10->14,1,12
BFS Recursive Matrix,2,10,14,2,10->14,1,65
BFS Iterative List,3,3,6,3,3->2->6,2,15
BFS Iterative Matrix,2,3,6,3,3->2->6,2,80
BFS Recursive List,6,3,6,3,3->2->6,2,15
BFS Recursive Matrix,5,3,6,3,3->2->6,2,81
BFS Iterative List,3,14,6,3,14->10->6,2,16
BFS Iterative Matrix,1,14,6,3,14->10->6,2,64
BFS Recursive List,4,14,6,3,14->10->6,2,16
BFS Recursive Matrix,3,14,6,3,14->10->6,2,65
BFS Iterative List,7,16,2,6,16->15->14->10->6->2,5,44
BFS Iterative Matrix,4,16,2,6,16->12->8->4->3->2,5,208
BFS Recursive List,11,16,2,6,16->12->8->4->3->2,5,44
BFS Recursive Matrix,8,16,2,6,16->12->8->4->3->2,5,209
BFS Iterative List,4,5,3,4,5->1->2->3,3,26
BFS Iterative Matrix,3,5,3,4,5->1->2->3,3,128
BFS Recursive List,5,5,3,4,5->1->2->3,3,26
BFS Recursive Matrix,4,5,3,4,5->1->2->3,3,129
BFS Iterative List,3,1,9,3,1->5->9,2,16
BFS Iterative Matrix,1,1,9,3,1->5->9,2,80
BFS Recursive List,3,1,9,3,1->5->9,2,16
BFS Recursive Matrix,2,1,9,3,1->5->9,2,81
BFS Iterative List,6,3,16,5,3->7->11->15->16,4,45
BFS Iterative Matrix,3,3,16,5,3->4->8->12->16,4,224
BFS Recursive List,7,3,16,5,3->4->8->12->16,4,45
BFS Recursive Matrix,6,3,16,5,3->4->8->12->16,4,225
BFS Iterative List,1,14,14,1,14,0,1
BFS Iterative Matrix,0,14,14,1,14,0,0
BFS Recursive List,1,14,14,1,14,0,1
BFS Recursive Matrix,1,14,14,1,14,0,1
BFS Iterative List,4,1,8,5,1->2->6->7->8,4,38
BFS Iterative Matrix,3,1,8,5,1->2->3->4->8,4,160
BFS Recursive List,9,1,8,5,1->2->3->4->8,4,38
BFS Recursive Matrix,5,1,8,5,1->2->3->4->8,4,161
BFS Iterative List,3,7,11,2,7->11,1,12
BFS Iterative Matrix,2,7,11,2,7->11,1,64
BFS Recursive List,4,7,11,2,7->11,1,12
BFS Recursive Matrix,3,7,11,2,7->11,1,65
BFS Iterative List,4,7,5,3,7->6->5,2,24
BFS Iterative Matrix,2,7,5,3,7->6->5,2,112
BFS Recursive List,4,7,5,3,7->6->5,2,24
BFS Recursive Matrix,3,7,5,3,7->6->5,2,113
BFS Iterative List,4,9,12,4,9->10->11->12,3,36
BFS Iterative Matrix,2,9,12,4,9->10->11->12,3,160
BFS Recursive List,5,9,12,4,9->10->11->12,3,36
BFS Recursive Matrix,4,9,12,4,9->10->11->12,3,161
BFS Iterative List,6,8,9,5,8->7->6->5->9,4,41
BFS Iterative Matrix,4,8,9,5,8->7->6->5->9,4,208
BFS Recursive List,10,8,9,5,8->7->6->5->9,4,41
BFS Recursive Matrix,9,8,9,5,8->7->6->5->9,4,209
BFS Iterative List,7,5,12,5,5->6->10->11->12,4,44
BFS Iterative Matrix,4,5,12,5,5->6->7->8->12,4,208
BFS Recursive List,10,5,12,5,5->6->7->8->12,4,44
BFS Recursive Matrix,8,5,12,5,5->6->7->8->12,4,209
BFS Iterative List,4,16,9,5,16->15->14->13->9,4,31
BFS Iterative Matrix,4,16,9,5,16->12->11->10->9,4,192
BFS Recursive List,99,16,9,5,16->12->11->10->9,4,31
BFS Recursive Matrix,9,16,9,5,16->12->11->10->9,4,193
BFS Iterative List,4,12,8,2,12->8,1,4
BFS Iterative Matrix,1,12,8,2,12->8,1,16
BFS Recursive List,4,12,8,2,12->8,1,4
BFS Recursive Matrix,3,12,8,2,12->8,1,17
BFS Iterative List,5,16,7,4,16->15->11->7,3,25
BFS Iterative Matrix,2,16,7,4,16->12->8->7,3,112
BFS Recursive List,7,16,7,4,16->12->8->7,3,25
BFS Recursive Matrix,5,16,7,4,16->12->8->7,3,113
BFS Iterative List,1,16,16,1,16,0,1
BFS Iterative Matrix,0,16,16,1,16,0,0
BFS Recursive List,2,16,16,1,16,0,1
BFS Recursive Matrix,1,16,16,1,16,0,1
BFS Iterative List,1,14,14,1,14,0,1
BFS Iterative Matrix,0,14,14,1,14,0,0
BFS Recursive List,2,14,14,1,14,0,1
BFS Recursive Matrix,1,14,14,1,14,0,1
BFS Iterative List,5,12,3,4,12->8->4->3,3,26
BFS Iterative Matrix,3,12,3,4,12->8->4->3,3,128
BFS Recursive List,7,12,3,4,12->8->4->3,3,26
BFS Recursive Matrix,6,12,3,4,12->8->4->3,3,129
BFS Iterative List,3,6,3,3,6->2->3,2,21
BFS Iterative Matrix,2,6,3,3,6->2->3,2,96
BFS Recursive List,5,6,3,3,6->2->3,2,21
BFS Recursive Matrix,4,6,3,3,6->2->3,2,97
BFS Iterative List,4,16,2,6,16->15->14->10->6->2,5,44
BFS Iterative Matrix,2,16,2,6,16->12->8->4->3->2,5,208
BFS Recursive List,7,16,2,6,16->12->8->4->3->2,5,44
BFS Recursive Matrix,7,16,2,6,16->12->8->4->3->2,5,209
BFS Iterative List,1,16,16,1,16,0,1
BFS Iterative Matrix,1,16,16,1,16,0,0
BFS Recursive List,2,16,16,1,16,0,1
BFS Recursive Matrix,1,16,16,1,16,0,1
BFS Iterative List,3,3,11,3,3->7->11,2,19
BFS Iterative Matrix,3,3,11,3,3->7->11,2,112
BFS Recursive List,5,3,11,3,3->7->11,2,19
BFS Recursive Matrix,5,3,11,3,3->7->11,2,113
BFS Iterative List,5,7,4,3,7->3->4,2,22
BFS Iterative Matrix,3,7,4,3,7->3->4,2,96
BFS Recursive List,6,7,4,3,7->3->4,2,22
BFS Recursive Matrix,5,7,4,3,7->3->4,2,97
BFS Iterative List,2,1,3,3,1->2->3,2,13
BFS Iterative Matrix,1,1,3,3,1->2->3,2,48
BFS Recursive List,3,1,3,3,1->2->3,2,13
BFS Recursive Matrix,3,1,3,3,1->2->3,2,49
BFS Iterative List,2,8,6,3,8->7->6,2,16
BFS Iterative Matrix,1,8,6,3,8->7->6,2,80
BFS Recursive List,3,8,6,3,8->7->6,2,16
BFS Recursive Matrix,3,8,6,3,8->7->6,2,81
BFS Iterative List,3,7,2,3,7->3->2,2,19
BFS Iterative Matrix,2,7,2,3,7->3->2,2,80
BFS Recursive List,3,7,2,3,7->3->2,2,19
BFS Recursive Matrix,3,7,2,3,7->3->2,2,81
BFS Iterative List,3,9,6,3,9->5->6,2,15
BFS Iterative Matrix,2,9,6,3,9->5->6,2,80
BFS Recursive List,5,9,6,3,9->5->6,2,15
BFS Recursive Matrix,8,9,6,3,9->5->6,2,81
BFS Iterative List,12,11,11,1,11,0,1
BFS Iterative Matrix,2,11,11,1,11,0,0
BFS Recursive List,15,11,11,1,11,0,1
BFS Recursive Matrix,2,11,11,1,11,0,1
BFS Iterative List,9,6,13,4,6->5->9->13,3,39
BFS Iterative Matrix,5,6,13,4,6->5->9->13,3,192
BFS Recursive List,12,6,13,4,6->5->9->13,3,39
BFS Recursive Matrix,9,6,13,4,6->5->9->13,3,193
BFS Iterative List,6,4,5,5,4->3->2->1->5,4,31
BFS Iterative Matrix,4,4,5,5,4->3->2->1->5,4,160
BFS Recursive List,9,4,5,5,4->3->2->1->5,4,31
BFS Recursive Matrix,7,4,5,5,4->3->2->1->5,4,161
BFS Iterative List,14,13,11,4,13->9->10->11,3,25
BFS Iterative Matrix,2,13,11,4,13->9->10->11,3,128
BFS Recursive List,7,13,11,4,13->9->10->11,3,25
BFS Recursive Matrix,5,13,11,4,13->9->10->11,3,129
BFS Iterative List,4,1,13,4,1->5->9->13,3,29
BFS Iterative Matrix,2,1,13,4,1->5->9->13,3,144
BFS Recursive List,7,1,13,4,1->5->9->13,3,29
BFS Recursive Matrix,4,1,13,4,1->5->9->13,3,145
BFS Iterative List,6,4,14,6,4->3->2->6->10->14,5,44
BFS Iterative Matrix,3,4,14,6,4->3->2->6->10->14,5,224
BFS Recursive List,9,4,14,6,4->3->2->6->10->14,5,44
BFS Recursive Matrix,7,4,14,6,4->3->2->6->10->14,5,225
BFS Iterative List,5,16,5,6,16->15->14->13->9->5,5,41
BFS Iterative Matrix,3,16,5,6,16->12->8->7->6->5,5,224
BFS Recursive List,8,16,5,6,16->12->8->7->6->5,5,41
BFS Recursive Matrix,8,16,5,6,16->12->8->7->6->5,5,225
BFS Iterative List,5,4,10,5,4->3->2->6->10,4,34
BFS Iterative Matrix,3,4,10,5,4->3->2->6->10,4,176
BFS Recursive List,6,4,10,5,4->3->2->6->10,4,34
BFS Recursive Matrix,4,4,10,5,4->3->2->6->10,4,177
BFS Iterative List,4,1,12,6,1->2->6->10->11->12,5,44
BFS Iterative Matrix,2,1,12,6,1->2->3->4->8->12,5,208
BFS Recursive List,6,1,12,6,1->2->3->4->8->12,5,44
BFS Recursive Matrix,5,1,12,6,1->2->3->4->8->12,5,209
BFS Iterative List,3,3,8,3,3->7->8,2,23
BFS Iterative Matrix,1,3,8,3,3->4->8,2,96
BFS Recursive List,4,3,8,3,3->4->8,2,23
BFS Recursive Matrix,2,3,8,3,3->4->8,2,97
BFS Iterative List,3,3,15,4,3->7->11->15,3,33
BFS Iterative Matrix,2,3,15,4,3->7->11->15,3,176
BFS Recursive List,4,3,15,4,3->7->11->15,3,33
BFS Recursive Matrix,4,3,15,4,3->7->11->15,3,177
BFS Iterative List,3,2,11,4,2->6->10->11,3,32
BFS Iterative Matrix,2,2,11,4,2->3->7->11,3,160
BFS Recursive List,4,2,11,4,2->3->7->11,3,32
BFS Recursive Matrix,4,2,11,4,2->3->7->11,3,161
BFS Iterative List,1,10,9,2,10->9,1,9
BFS Iterative Matrix,1,10,9,2,10->9,1,32
BFS Recursive List,2,10,9,2,10->9,1,9
BFS Recursive Matrix,2,10,9,2,10->9,1,33
BFS Iterative List,4,4,15,5,4->3->7->11->15,4,38
BFS Iterative Matrix,2,4,15,5,4->3->7->11->15,4,192
BFS Recursive List,5,4,15,5,4->3->7->11->15,4,38
BFS Recursive Matrix,4,4,15,5,4->3->7->11->15,4,193
BFS Iterative List,5,16,1,7,16->15->14->13->9->5->1,6,47
BFS Iterative Matrix,3,16,1,7,16->12->8->4->3->2->1,6,240
BFS Recursive List,7,16,1,7,16->12->8->4->3->2->1,6,47
BFS Recursive Matrix,38,16,1,7,16->12->8->4->3->2->1,6,241
BFS Iterative List,5,3,10,4,3->2->6->10,3,29
BFS Iterative Matrix,4,3,10,4,3->2->6->10,3,144
BFS Recursive List,8,3,10,4,3->2->6->10,3,29
BFS Recursive Matrix,14,3,10,4,3->2->6->10,3,145
BFS Iterative List,7,2,12,5,2->6->10->11->12,4,44
BFS Iterative Matrix,4,2,12,5,2->3->4->8->12,4,208
BFS Recursive List,11,2,12,5,2->3->4->8->12,4,44
BFS Recursive Matrix,8,2,12,5,2->3->4->8->12,4,209
BFS Iterative List,2,4,3,2,4->3,1,3
BFS Iterative Matrix,2,4,3,2,4->3,1,16
BFS Recursive List,6,4,3,2,4->3,1,3
BFS Recursive Matrix,2,4,3,2,4->3,1,17
BFS Iterative List,8,15,6,4,15->14->10->6,3,29
BFS Iterative Matrix,6,15,6,4,15->11->7->6,3,144
BFS Recursive List,26,15,6,4,15->11->7->6,3,29
BFS Recursive Matrix,12,15,6,4,15->11->7->6,3,145
BFS Iterative List,4,9,5,2,9->5,1,4
BFS Iterative Matrix,1,9,5,2,9->5,1,16
BFS Recursive List,5,9,5,2,9->5,1,4
BFS Recursive Matrix,3,9,5,2,9->5,1,17
BFS Iterative List,5,16,4,4,16->12->8->4,3,29
BFS Iterative Matrix,2,16,4,4,16->12->8->4,3,96
BFS Recursive List,5,16,4,4,16->12->8->4,3,29
BFS Recursive Matrix,4,16,4,4,16->12->8->4,3,97
BFS Iterative List,10,15,1,6,15->14->13->9->5->1,5,47
BFS Iterative Matrix,10,15,1,6,15->11->7->3->2->1,5,240
BFS Recursive List,37,15,1,6,15->11->7->3->2->1,5,47
BFS Recursive Matrix,16,15,1,6,15->11->7->3->2->1,5,241
BFS Iterative List,10,15,13,3,15->14->13,2,13
BFS Iterative Matrix,14,15,13,3,15->14->13,2,112
BFS Recursive List,13,15,13,3,15->14->13,2,13
BFS Recursive Matrix,25,15,13,3,15->14->13,2,113
BFS Iterative List,22,10,15,3,10->14->15,2,31
BFS Iterative Matrix,16,10,15,3,10->11->15,2,160
BFS Recursive List,36,10,15,3,10->11->15,2,31
BFS Recursive Matrix,21,10,15,3,10->11->15,2,161
BFS Iterative List,6,14,15,2,14->15,1,10
BFS Iterative Matrix,3,14,15,2,14->15,1,48
BFS Recursive List,12,14,15,2,14->15,1,10
BFS Recursive Matrix,4,14,15,2,14->15,1,49
BFS Iterative List,8,14,8,5,14->10->6->7->8,4,44
BFS Iterative Matrix,7,14,8,5,14->10->6->7->8,4,224
BFS Recursive List,22,14,8,5,14->10->6->7->8,4,44
BFS Recursive Matrix,13,14,8,5,14->10->6->7->8,4,225
BFS Iterative List,8,15,13,3,15->14->13,2,13
BFS Iterative Matrix,3,15,13,3,15->14->13,2,112
BFS Recursive List,12,15,13,3,15->14->13,2,13
BFS Recursive Matrix,5,15,13,3,15->14->13,2,113
BFS Iterative List,11,5,7,3,5->6->7,2,20
BFS Iterative Matrix,2,5,7,3,5->6->7,2,80
BFS Recursive List,13,5,7,3,5->6->7,2,20
BFS Recursive Matrix,7,5,7,3,5->6->7,2,81
BFS Iterative List,4,4,1,4,4->3->2->1,3,19
BFS Iterative Matrix,2,4,1,4,4->3->2->1,3,96
BFS Recursive List,5,4,1,4,4->3->2->1,3,19
BFS Recursive Matrix,4,4,1,4,4->3->2->1,3,97
BFS Iterative List,3,10,5,3,10->6->5,2,22
BFS Iterative Matrix,2,10,5,3,10->6->5,2,96
BFS Recursive List,8,10,5,3,10->6->5,2,22
BFS Recursive Matrix,3,10,5,3,10->6->5,2,97
BFS Iterative List,4,6,9,3,6->5->9,2,24
BFS Iterative Matrix,2,6,9,3,6->5->9,2,112
BFS Recursive List,6,6,9,3,6->5->9,2,24
BFS Recursive Matrix,4,6,9,3,6->5->9,2,113
BFS Iterative List,5,4,9,6,4->3->2->1->5->9,5,41
BFS Iterative Matrix,3,4,9,6,4->3->2->1->5->9,5,208
BFS Recursive List,19,4,9,6,4->3->2->1->5->9,5,41
BFS Recursive Matrix,5,4,9,6,4->3->2->1->5->9,5,209
BFS Iterative List,4,13,7,5,13->9->5->6->7,4,34
BFS Iterative Matrix,3,13,7,5,13->9->5->6->7,4,176
BFS Recursive List,11,13,7,5,13->9->5->6->7,4,34
BFS Recursive Matrix,5,13,7,5,13->9->5->6->7,4,177
BFS Iterative List,3,11,3,3,11->7->3,2,19
BFS Iterative Matrix,5,11,3,3,11->7->3,2,80
BFS Recursive List,7,11,3,3,11->7->3,2,19
BFS Recursive Matrix,4,11,3,3,11->7->3,2,81
BFS Iterative List,4,12,15,3,12->11->15,2,23
BFS Iterative Matrix,6,12,15,3,12->11->15,2,112
BFS Recursive List,8,12,15,3,12->11->15,2,23
BFS Recursive Matrix,4,12,15,3,12->11->15,2,113
BFS Iterative List,5,6,11,3,6->10->11,2,30
BFS Iterative Matrix,3,6,11,3,6->7->11,2,144
BFS Recursive List,9,6,11,3,6->7->11,2,30
BFS Recursive Matrix,5,6,11,3,6->7->11,2,145
BFS Iterative List,8,9,3,5,9->5->1->2->3,4,39
BFS Iterative Matrix,3,9,3,5,9->5->1->2->3,4,192
BFS Recursive List,23,9,3,5,9->5->1->2->3,4,39
BFS Recursive Matrix,11,9,3,5,9->5->1->2->3,4,193
BFS Iterative List,10,2,12,5,2->6->10->11->12,4,44
BFS Iterative Matrix,4,2,12,5,2->3->4->8->12,4,208
BFS Recursive List,17,2,12,5,2->3->4->8->12,4,44
BFS Recursive Matrix,7,2,12,5,2->3->4->8->12,4,209
BFS Iterative List,5,8,1,5,8->4->3->2->1,4,39
BFS Iterative Matrix,5,8,1,5,8->4->3->2->1,4,192
BFS Recursive List,14,8,1,5,8->4->3->2->1,4,39
BFS Recursive Matrix,12,8,1,5,8->4->3->2->1,4,193
BFS Iterative List,4,6,8,3,6->7->8,2,34
BFS Iterative Matrix,4,6,8,3,6->7->8,2,128
BFS Recursive List,6,6,8,3,6->7->8,2,34
BFS Recursive Matrix,4,6,8,3,6->7->8,2,129
BFS Iterative List,4,10,12,3,10->11->12,2,34
BFS Iterative Matrix,2,10,12,3,10->11->12,2,144
BFS Recursive List,5,10,12,3,10->11->12,2,34
BFS Recursive Matrix,3,10,12,3,10->11->12,2,145
BFS Iterative List,4,2,12,5,2->6->10->11->12,4,44
BFS Iterative Matrix,3,2,12,5,2->3->4->8->12,4,208
BFS Recursive List,6,2,12,5,2->3->4->8->12,4,44
BFS Recursive Matrix,5,2,12,5,2->3->4->8->12,4,209
BFS Iterative List,5,7,16,4,7->11->15->16,3,45
BFS Iterative Matrix,2,7,16,4,7->8->12->16,3,224
BFS Recursive List,6,7,16,4,7->8->12->16,3,45
BFS Recursive Matrix,5,7,16,4,7->8->12->16,3,225
BFS Iterative List,2,11,3,3,11->7->3,2,19
BFS Iterative Matrix,1,11,3,3,11->7->3,2,80
BFS Recursive List,3,11,3,3,11->7->3,2,19
BFS Recursive Matrix,2,11,3,3,11->7->3,2,81
BFS Iterative List,3,11,6,3,11->7->6,2,22
BFS Iterative Matrix,1,11,6,3,11->7->6,2,96
BFS Recursive List,4,11,6,3,11->7->6,2,22
BFS Recursive Matrix,3,11,6,3,11->7->6,2,97
BFS Iterative List,4,7,16,4,7->11->15->16,3,45
BFS Iterative Matrix,2,7,16,4,7->8->12->16,3,224
BFS Recursive List,5,7,16,4,7->8->12->16,3,45
BFS Recursive Matrix,4,7,16,4,7->8->12->16,3,225
BFS Iterative List,3,15,12,3,15->11->12,2,23
BFS Iterative Matrix,1,15,12,3,15->11->12,2,96
BFS Recursive List,4,15,12,3,15->11->12,2,23
BFS Recursive Matrix,3,15,12,3,15->11->12,2,97
BFS Iterative List,4,12,9,4,12->11->10->9,3,33
BFS Iterative Matrix,2,12,9,4,12->11->10->9,3,160
BFS Recursive List,5,12,9,4,12->11->10->9,3,33
BFS Recursive Matrix,4,12,9,4,12->11->10->9,3,161
BFS Iterative List,4,10,1,4,10->6->2->1,3,37
BFS Iterative Matrix,2,10,1,4,10->6->2->1,3,176
BFS Recursive List,5,10,1,4,10->6->2->1,3,37
BFS Recursive Matrix,4,10,1,4,10->6->2->1,3,177
BFS Iterative List,4,13,12,5,13->9->10->11->12,4,38
BFS Iterative Matrix,2,13,12,5,13->9->10->11->12,4,192
BFS Recursive List,5,13,12,5,13->9->10->11->12,4,38
BFS Recursive Matrix,6,13,12,5,13->9->10->11->12,4,193
BFS Iterative List,3,2,7,3,2->6->7,2,20
BFS Iterative Matrix,2,2,7,3,2->3->7,2,96
BFS Recursive List,4,2,7,3,2->3->7,2,20
BFS Recursive Matrix,3,2,7,3,2->3->7,2,97
BFS Iterative List,2,1,3,3,1->2->3,2,13
BFS Iterative Matrix,1,1,3,3,1->2->3,2,48
BFS Recursive List,5,1,3,3,1->2->3,2,13
BFS Recursive Matrix,4,1,3,3,1->2->3,2,49
BFS Iterative List,6,15,5,5,15->14->13->9->5,4,39
BFS Iterative Matrix,4,15,5,5,15->11->7->6->5,4,224
BFS Recursive List,10,15,5,5,15->11->7->6->5,4,39
BFS Recursive Matrix,8,15,5,5,15->11->7->6->5,4,225
BFS Iterative List,6,2,13,5,2->1->5->9->13,4,39
BFS Iterative Matrix,2,2,13,5,2->1->5->9->13,4,192
BFS Recursive List,10,2,13,5,2->1->5->9->13,4,39
BFS Recursive Matrix,6,2,13,5,2->1->5->9->13,4,193
BFS Iterative List,1,10,6,2,10->6,1,5
BFS Iterative Matrix,1,10,6,2,10->6,1,16
BFS Recursive List,3,10,6,2,10->6,1,5
BFS Recursive Matrix,2,10,6,2,10->6,1,17
BFS Iterative List,4,8,16,3,8->12->16,2,24
BFS Iterative Matrix,2,8,16,3,8->12->16,2,112
BFS Recursive List,4,8,16,3,8->12->16,2,24
BFS Recursive Matrix,4,8,16,3,8->12->16,2,113
Dijkstra  List,25,9,11,3,9->10->11,2,14
Dijkstra Matrix,25,9,11,3,9->10->11,2,46
Dijkstra  List,176,9,4,6,9->10->11->12->8->4,5,25
Dijkstra Matrix,30,9,4,6,9->10->11->12->8->4,5,107
Dijkstra  List,21,7,4,3,7->3->4,2,15
Dijkstra Matrix,130,7,4,3,7->3->4,2,42
Dijkstra  List,20,9,14,3,9->13->14,2,13
Dijkstra Matrix,29,9,14,3,9->13->14,2,42
Dijkstra  List,16,3,1,3,3->2->1,2,11
Dijkstra Matrix,16,3,1,3,3->2->1,2,33
Dijkstra  List,24,11,16,3,11->15->16,2,23
Dijkstra Matrix,24,11,16,3,11->12->16,2,76
Dijkstra  List,7,2,2,1,2,0,1
Dijkstra Matrix,7,2,2,1,2,0,1
Dijkstra  List,20,13,6,4,13->14->10->6,3,14
Dijkstra Matrix,18,13,6,4,13->14->10->6,3,41
Dijkstra  List,17,4,6,4,4->8->7->6,3,14
Dijkstra Matrix,18,4,6,4,4->8->7->6,3,41
Dijkstra  List,20,4,16,4,4->8->12->16,3,18
Dijkstra Matrix,19,4,16,4,4->8->12->16,3,61
Dijkstra  List,26,5,4,5,5->6->7->8->4,4,23
Dijkstra Matrix,25,5,4,5,5->6->7->8->4,4,85
Dijkstra  List,18,2,4,3,2->3->4,2,16
Dijkstra Matrix,15,2,4,3,2->3->4,2,33
Dijkstra  List,25,3,9,5,3->7->11->10->9,4,23
Dijkstra Matrix,43,3,9,5,3->7->11->10->9,4,88
Dijkstra  List,23,3,13,6,3->7->11->15->14->13,5,25
Dijkstra Matrix,28,3,13,6,3->7->11->15->14->13,5,107
Dijkstra  List,25,5,4,5,5->6->7->8->4,4,23
Dijkstra Matrix,24,5,4,5,5->6->7->8->4,4,85
Dijkstra  List,27,13,3,6,13->14->15->11->7->3,5,23
Dijkstra Matrix,25,13,3,6,13->14->15->11->7->3,5,90
Dijkstra  List,19,2,4,3,2->3->4,2,16
Dijkstra Matrix,15,2,4,3,2->3->4,2,33
Dijkstra  List,26,9,3,5,9->10->11->7->3,4,23
